DATE_ACHAT,EAN,ID_INDIVIDU,ID_FOYER,NUM_TICKET,QUANTITE,PRIX_AP_REMISE,REMISE_VALEUR,CODE_BOUTIQUE,ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,Ligne,Famille,REGIONS,CENTRE_VILLE,TYPE_MAGASIN,PLV,gift,PRICE
2016-06-13,3585211790287,234500,230690,2,1,39,0,641,63583.0,198.0,2305.0,100B,JALOU,4138.0,5.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-06-13,3585211791192,234500,230690,2,1,27,0,641,63623.0,159.0,2305.0,126,JALOU,4138.0,4.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,27
2016-06-13,3585211546266,234500,230690,2,1,17,0,641,50609.0,90.0,6127.0,120,EPURE,42.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,17
2016-06-13,3585211862847,234500,230690,2,1,0,100,641,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-13,3585211805646,234500,230690,2,1,39,0,641,64357.0,29.0,14958.0,244,SOUVI,30.0,5.0,3.0,Homewear,Homewear_Bas,Province,Centre ville,Succursale,0,0,39
2016-06-27,3585211633362,234500,230690,17,1,39,0,641,51263.0,198.0,2305.0,100B,JALOU,1199.0,5.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-06-27,3585211635359,234500,230690,17,1,27,0,641,51618.0,159.0,2305.0,126,JALOU,1199.0,4.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,27
2016-06-27,7000000000119,234500,230690,17,1,0,100,641,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-13,3585211786983,234501,230683,5,1,27,0,561,63222.0,90.0,12584.0,120,IDYLL,4140.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,27
2016-06-13,3585211786921,234501,230683,5,1,27,0,561,63216.0,90.0,12584.0,120,IDYLL,67.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,27
2016-06-13,3585211786822,234501,230683,5,1,39,0,561,63112.0,229.0,12584.0,101D,IDYLL,4140.0,6.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,39
2016-06-13,3585211786785,234501,230683,5,1,39,0,561,63108.0,229.0,12584.0,101D,IDYLL,67.0,6.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,39
2016-06-13,3585211862847,234501,230683,5,1,0,100,561,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-13,3585211862847,234506,230696,6,1,0,100,730,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-13,3585211158018,234506,230696,6,1,29,0,730,37340.0,21.0,966.0,128,FRIVO,11.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Affilié,0,0,29
2016-06-13,3585210695767,234506,230696,6,1,3,0,730,1669.0,1.0,498.0,ACCESS,BRETE,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,0,3
2016-06-13,3585211504921,234506,230696,6,1,47,0,730,47349.0,230.0,966.0,104C,FRIVO,11.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre ville,Affilié,0,0,47
2016-06-13,3585211135682,234506,230696,6,1,42,0,730,35547.0,97.0,966.0,140,FRIVO,11.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Affilié,0,0,42
2016-06-13,3585211136238,234506,230696,6,1,56,0,730,35565.0,24.0,966.0,141,FRIVO,11.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Affilié,0,0,56
2016-07-05,3585211136238,234506,230696,10,1,56,0,731,35565.0,24.0,966.0,141,FRIVO,11.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Affilié,0,0,56
2016-07-05,7000000000119,234506,230696,10,1,0,100,731,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-12,3585211779367,234517,230665,10,1,45,0,334,61301.0,453.0,12925.0,529D,ESCAL,20.0,4.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,45
2016-06-12,3585211770449,234517,230665,10,1,35,0,334,61469.0,152.0,13093.0,507,MARIN,21.0,3.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,35
2016-06-12,3585211874567,234517,230665,10,1,0,100,334,62276.0,7.0,13742.0,FAVO,WPELT,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-12,3585211770784,234517,230665,10,1,45,0,334,61508.0,244.0,13132.0,523D,MARIN,21.0,4.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,45
2016-06-12,3585211885228,234517,230665,10,1,0,100,334,64563.0,10.0,15100.0,PLV,OPEB7,13.0,1.0,5.0,,,Province,Centre ville,Succursale,1,0,0
2016-06-12,3585211635113,234517,230665,10,1,26,0,334,51584.0,19.0,2305.0,122,JALOU,1199.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,26
2016-06-12,3585211634482,234517,230665,10,1,42,0,334,51439.0,226.0,2305.0,102C,JALOU,1199.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre ville,Succursale,0,0,42
2016-06-12,3585211862847,234517,230665,10,1,0,100,334,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-12,3585211773846,234517,230665,10,1,35,0,334,61312.0,147.0,12936.0,536,ESCAL,20.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,35
2016-06-13,3585211809972,234520,230672,23,1,45,0,301,62590.0,200.0,13780.0,107B,BALLE,41.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,45
2016-06-13,3585211810299,234520,230672,23,1,32,0,301,62633.0,19.0,13823.0,122,BALLE,41.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,32
2016-06-13,3585211786082,234520,230672,23,1,42,0,301,63138.0,176.0,12584.0,106B,IDYLL,67.0,6.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,42
2016-06-13,3585211787201,234520,230672,23,1,26,0,301,63252.0,21.0,12584.0,128,IDYLL,67.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,26
2016-06-13,3585211862847,234520,230672,23,1,0,100,301,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-14,3585211862847,234531,230854,13,1,0,100,753,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-06-14,3585211067143,234531,230854,13,1,4,0,753,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,0,4
2016-06-14,3585211067143,234531,230854,13,1,4,0,753,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,0,4
2016-06-14,3585211840319,234531,230854,13,1,37,0,753,62477.0,254.0,12584.0,107C,IDYLL,60.0,4.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,37
2016-06-14,3585211840432,234531,230854,13,1,29,0,753,62479.0,20.0,12584.0,124,IDYLL,60.0,1.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,29
2016-06-14,3585211840296,234540,230855,3,1,37,0,7523,62475.0,200.0,12584.0,107B,IDYLL,60.0,5.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre ville,Succursale,0,0,37
2016-06-14,3585211840449,234540,230855,3,1,29,0,7523,62480.0,20.0,12584.0,124,IDYLL,60.0,2.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,29
2016-06-14,3585211801969,234540,230855,3,1,27,0,7523,63908.0,34.0,14509.0,251,MISS,21.0,2.0,10.0,,,Paris,Centre ville,Succursale,0,0,27
2016-06-14,3585211067143,234540,230855,3,1,4,0,7523,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,0,4
2016-06-21,7000000000119,234540,230855,7,1,0,100,7523,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-06-21,3585211802621,234540,230855,7,1,59,0,7523,61775.0,73.0,13399.0,549,MEDIT,61.0,2.0,10.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,59
2016-06-21,3585211790003,234540,230855,7,1,35,0,7523,63513.0,20.0,14172.0,124,IRONI,11.0,2.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,35
2016-06-21,3585211788895,234540,230855,7,1,42,0,7523,63402.0,227.0,14061.0,101B,IRONI,11.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,42
2016-06-21,3585211793981,234540,230855,7,1,35,0,7523,62514.0,31.0,11078.0,247,AUDAC,20.0,2.0,10.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,35
2016-06-14,3585211543067,234549,230836,7,1,42,0,756,50590.0,273.0,6108.0,112C,EPURE,20.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Paris,Centre ville,Succursale,0,0,42
2016-06-14,3585211545580,234549,230836,7,1,17,0,756,50619.0,20.0,6137.0,124,EPURE,20.0,3.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,17
2016-06-14,3585211545665,234549,230836,7,1,17,0,756,50623.0,20.0,6141.0,124,EPURE,42.0,3.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,17
2016-06-14,3585211543098,234549,230836,7,1,42,0,756,50593.0,273.0,6111.0,112C,EPURE,42.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Paris,Centre ville,Succursale,0,0,42
2016-06-14,3585211619144,234552,230832,15,1,29,0,730,54522.0,147.0,8375.0,536,CAPFE,20.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Affilié,0,0,29
2016-06-14,3585211618147,234552,230832,15,1,45,0,730,54464.0,244.0,8317.0,523D,CAPFE,20.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Affilié,0,0,45
2016-06-14,3585211779084,234552,230832,15,1,25,0,730,62246.0,156.0,13714.0,552,SWIMM,30.0,2.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Affilié,0,0,25
2016-06-14,3585211778629,234552,230832,15,1,39,0,730,62205.0,252.0,13673.0,529C,SWIMM,30.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Affilié,0,0,39
2016-06-14,3585211885228,234552,230832,15,1,0,100,730,64563.0,10.0,15100.0,PLV,OPEB7,13.0,1.0,5.0,,,Province,Centre ville,Affilié,1,0,0
2016-06-14,3585211862847,234552,230832,15,1,0,100,730,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-14,3585211543975,234555,230843,8,1,32,0,930,50460.0,223.0,5978.0,103B,EPURE,11.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,32
2016-06-14,3585211545795,234555,230843,8,1,15,0,930,50631.0,157.0,6149.0,127,EPURE,20.0,3.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,15
2016-06-14,3585211545740,234555,230843,8,1,15,0,930,50626.0,157.0,6144.0,127,EPURE,11.0,3.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,15
2016-06-14,3585211543487,234555,230843,8,1,39,0,930,50544.0,202.0,6062.0,110B,EPURE,20.0,4.0,25.0,Corseterie,Push-up,Paris,Centre Commercial,Succursale,0,0,39
2016-06-14,3585211452543,234561,230879,11,1,26,0,921,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,26
2016-07-13,3585211885990,234561,230879,14,1,39,0,921,66263.0,227.0,15969.0,101B,CHUCH,2126.0,6.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,39
2016-07-13,3585211886348,234561,230879,14,1,27,0,921,66277.0,96.0,15983.0,121,CHUCH,2126.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,27
2016-07-13,3585211782374,234561,230879,14,1,36,0,921,61197.0,143.0,378.0,525,DOMIN,40.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,36
2016-07-13,3585211782695,234561,230879,14,1,31,0,921,61224.0,147.0,378.0,536,DOMIN,40.0,4.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,31
2016-06-14,3585211146619,234561,230879,11,1,39,0,921,36671.0,198.0,966.0,100B,FRIVO,11.0,6.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,39
2016-06-23,3585211777325,234561,230879,17,1,35,0,923,62015.0,68.0,289.0,542,SMOKI,40.0,3.0,3.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,35
2016-06-14,3585211778957,234561,230879,11,1,25,0,921,62238.0,156.0,13706.0,552,SWIMM,20.0,4.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,25
2016-06-14,3585211778575,234561,230879,11,1,39,0,921,62200.0,252.0,13668.0,529C,SWIMM,20.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,39
2016-06-14,3585211862847,234561,230879,11,1,0,100,921,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-07-13,7000000000119,234561,230879,14,1,0,100,921,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-06-23,3585211776793,234561,230879,17,1,45,0,923,61977.0,186.0,289.0,526A,SMOKI,40.0,4.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,45
2016-06-14,3585211783050,234569,230627,12,1,42,0,943,59016.0,622.0,5978.0,112D,EPURE,20.0,6.0,25.0,,,Paris,Centre ville,Succursale,0,0,42
2016-06-14,3585211785115,234569,230627,12,1,25,0,943,62414.0,90.0,11424.0,120,COCOT,20.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,25
2016-06-14,3585211067143,234569,230627,12,1,4,0,943,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,0,4
2016-06-14,3585211864308,234569,230627,12,1,65,0,943,64511.0,73.0,15072.0,549,SHAKE,3201.0,2.0,10.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,65
2016-06-14,3585211862847,234569,230627,12,1,0,100,943,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-06-14,3585211795817,234575,230885,7,1,27,0,759,64319.0,90.0,14920.0,120,SOUVI,61.0,5.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,27
2016-06-14,3585211794957,234575,230885,7,1,39,0,759,64262.0,213.0,14863.0,100D,SOUVI,61.0,6.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,39
2016-06-14,3585211792274,234575,230885,7,1,49,0,759,61364.0,244.0,12988.0,523D,FIEST,20.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,49
2016-07-18,3585211804069,234575,230885,11,1,20,0,759,61400.0,66.0,13024.0,540,FIEST,20.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre Commercial,Succursale,0,0,20
2016-06-14,3585211792069,234575,230885,7,1,32,0,759,61343.0,152.0,12967.0,507,FIEST,20.0,6.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,32
2016-07-18,7000000000119,234575,230885,11,1,0,100,759,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-06-14,3585211067143,234583,230872,4,1,4,0,891,29609.0,1.0,849.0,ACCESS,POCHE,10.0,1.0,5.0,,,Province,Centre ville,Affilié,0,0,4
2016-06-14,3585211790157,234583,230872,4,1,29,0,891,63528.0,21.0,14187.0,128,IRONI,20.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Affilié,0,0,29
2016-06-14,3585211788932,234583,230872,4,1,42,0,891,63406.0,227.0,14065.0,101B,IRONI,20.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Affilié,0,0,42
2016-06-14,3585211789878,234583,230872,4,1,29,0,891,63500.0,90.0,14159.0,120,IRONI,20.0,2.0,3.0,Corseterie,Slip,Province,Centre ville,Affilié,0,0,29
2016-06-14,3585211862847,234583,230872,4,1,0,100,891,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-14,7000000000119,234583,230872,4,1,0,100,891,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-14,3585211800191,234585,230867,16,1,15,0,841,60592.0,90.0,12490.0,120,BABYD,20.0,2.0,10.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,15
2016-06-14,3585211862847,234585,230867,16,1,0,100,841,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-14,3585211800375,234585,230867,16,1,25,0,841,60610.0,97.0,12508.0,140,BABYD,20.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,25
2016-06-14,3585211783920,234585,230867,16,1,39,0,841,62319.0,228.0,11424.0,101C,COCOT,10.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,39
2016-06-14,3585211785443,234585,230867,16,1,29,0,841,62435.0,21.0,11424.0,128,COCOT,10.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-06-14,3585211545313,234591,230785,1,1,15,0,251,50649.0,21.0,6167.0,128,EPURE,42.0,2.0,4.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,15
2016-06-14,3585211804182,234591,230785,1,1,25,0,251,62093.0,66.0,13561.0,540,SUZET,30.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,25
2016-06-14,3585211862847,234591,230785,1,1,0,100,251,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-14,3585211780530,234591,230785,1,1,45,0,251,62078.0,453.0,13546.0,529D,SUZET,30.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,45
2016-06-14,3585211780653,234591,230785,1,1,32,0,251,62084.0,147.0,13552.0,536,SUZET,30.0,3.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,32
2016-06-14,3585211785559,234607,230761,4,1,29,0,63,62888.0,21.0,11424.0,128,COCOT,3020.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-06-14,3585211803185,234607,230761,4,1,52,0,63,63979.0,593.0,14580.0,116B,OMBRE,10.0,4.0,25.0,,,Province,Centre ville,Succursale,0,0,52
2016-06-14,3585211862847,234607,230761,4,1,0,100,63,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-14,3585211874758,234607,230761,4,1,12,0,63,64488.0,638.0,13245.0,573,MATEL,2000.0,1.0,5.0,,,Province,Centre ville,Succursale,0,0,12
2016-06-14,3585211619519,234607,230761,4,1,8,0,63,54559.0,451.0,8412.0,566,CAPFE,20.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,8
2016-06-14,3585211803307,234607,230761,4,1,29,0,63,64015.0,19.0,14616.0,122,OMBRE,10.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-06-14,3585211785184,234612,230756,5,1,25,0,313,62867.0,90.0,11424.0,120,COCOT,61.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,25
2016-06-14,3585211784743,234612,230756,5,1,45,0,313,62847.0,592.0,11424.0,116A,COCOT,61.0,6.0,25.0,,,Province,Centre Commercial,Succursale,0,0,45
2016-06-14,3585211802010,234612,230756,5,1,27,0,313,63917.0,34.0,14518.0,251,MISS,61.0,3.0,10.0,,,Province,Centre Commercial,Succursale,0,0,27
2016-06-14,3585211801174,234612,230756,5,1,29,0,313,63837.0,174.0,14438.0,226,MISS,61.0,3.0,10.0,Homewear,Homewear_Bas,Province,Centre Commercial,Succursale,0,0,29
2016-06-14,3585211862847,234612,230756,5,1,0,100,313,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-06-14,3585211380129,234619,230774,1,1,27,0,7511,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,27
2016-06-14,3585211701870,234619,230774,1,1,26,0,7511,59931.0,157.0,2305.0,127,JALOU,2099.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,26
2016-06-14,3585211554308,234619,230774,1,1,39,0,7511,47510.0,97.0,2305.0,140,JALOU,95.0,4.0,10.0,Corseterie,Corseterie_PP,Paris,Centre ville,Succursale,0,0,39
2016-06-14,3585211375194,234619,230774,1,1,39,0,7511,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,39
2016-06-14,3585211702051,234619,230774,1,1,55,0,7511,59949.0,24.0,2305.0,141,JALOU,2099.0,4.0,10.0,Corseterie,Corseterie_PP,Paris,Centre ville,Succursale,0,0,55
2016-06-14,3585211862847,234619,230774,1,1,0,100,7511,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-06-14,3585211862847,234629,230820,2,1,0,100,470,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-14,3585211806490,234629,230820,2,1,55,0,470,64052.0,30.0,14653.0,245,OMBRE,10.0,2.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Affilié,0,0,55
2016-06-14,3585211261657,234629,230820,2,1,23,0,470,41071.0,96.0,966.0,121,FRIVO,20.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Affilié,0,0,23
2016-06-14,3585211805363,234629,230820,2,1,69,0,470,62728.0,30.0,13909.0,245,CHINO,11.0,3.0,3.0,Homewear,Homewear_Ensemble,Province,Centre ville,Affilié,0,0,69
2016-06-14,3585211791895,234629,230820,2,1,35,0,470,62704.0,20.0,13885.0,124,CHINO,11.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Affilié,0,0,35
2016-06-14,3585211862847,234633,230816,2,1,0,100,811,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2016-06-14,3585211784972,234633,230816,2,1,45,0,811,62858.0,605.0,11424.0,116C,COCOT,61.0,4.0,25.0,,,Province,Centre ville,Affilié,0,0,45
2016-06-14,3585211785528,234633,230816,2,1,29,0,811,62885.0,21.0,11424.0,128,COCOT,61.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Affilié,0,0,29
2016-06-14,3585211785368,234633,230816,2,1,30,0,811,62877.0,20.0,11424.0,124,COCOT,61.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Affilié,0,0,30
2016-06-14,3585211862847,234647,230802,2,1,0,100,334,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-14,3585211874567,234647,230802,2,1,0,100,334,62276.0,7.0,13742.0,FAVO,WPELT,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-14,3585211378492,234647,230802,2,1,37,0,334,,,,,,,,,,,Province,Centre ville,Succursale,0,0,37
2016-06-14,3585211783005,234647,230802,2,1,42,0,334,59017.0,623.0,5978.0,112D,EPURE,42.0,4.0,25.0,,,Province,Centre ville,Succursale,0,0,42
2016-06-14,3585211545658,234647,230802,2,1,17,0,334,50622.0,20.0,6140.0,124,EPURE,42.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,17
2016-06-14,3585211535963,234647,230802,2,1,26,0,334,47503.0,19.0,2305.0,122,JALOU,95.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,26
2016-06-14,3585211380112,234647,230802,2,1,27,0,334,,,,,,,,,,,Province,Centre ville,Succursale,0,0,27
2016-06-14,3585211874550,234657,230811,2,1,0,100,371,62277.0,7.0,13743.0,FAVO,WPSTI,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-06-14,3585211862847,234657,230811,2,1,0,100,371,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-06-14,3585211791666,234657,230811,2,1,47,0,371,62681.0,176.0,13862.0,106B,CHINO,11.0,6.0,25.0,Corseterie,Push-up,Province,Centre Commercial,Succursale,0,0,47
2016-06-14,3585211791826,234657,230811,2,1,29,0,371,62697.0,90.0,13878.0,120,CHINO,11.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,29
2016-06-14,3585211791314,234657,230811,2,1,26,0,371,63630.0,157.0,2305.0,127,JALOU,4138.0,5.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,26
2016-06-14,3585211790621,234657,230811,2,1,42,0,371,63601.0,177.0,2305.0,102A,JALOU,4138.0,6.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre Commercial,Succursale,0,0,42
2016-06-14,3585211793646,234659,230813,22,1,8,0,381,61180.0,451.0,12866.0,566,CLAFO,1706.0,1.0,5.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,8
2016-06-14,3585211814945,234659,230813,22,1,39,0,381,63365.0,174.0,14024.0,226,IMPAT,70.0,4.0,3.0,Homewear,Homewear_Bas,Province,Centre ville,Succursale,0,0,39
2016-06-14,3585211814686,234659,230813,22,1,29,0,381,63346.0,159.0,14005.0,126,IMPAT,70.0,4.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,29
2016-06-14,3585211814082,234659,230813,22,1,42,0,381,63289.0,227.0,13948.0,101B,IMPAT,70.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,42
2016-06-14,3585211803260,234659,230813,22,1,32,0,381,63999.0,155.0,14600.0,119,OMBRE,10.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,32
2016-06-14,3585211803222,234659,230813,22,1,52,0,381,63989.0,605.0,14590.0,116C,OMBRE,10.0,5.0,25.0,,,Province,Centre ville,Succursale,0,0,52
